id,duration,distance,start,end,carrier,manufacturer,os,notes,device_id,created_on,updated_on,,,
201,186133,39.01029068949270,2021-10-22T18:16:13.000Z,2021-10-24T21:58:26.000Z,AT&T,Apple,14.8,,3,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z,,,
,,,,,,,,,,,,,,
id,timestamp,battery,network,service,connected,http,lat,lon,accuracy,speed,notes,hike_id,created_on,updated_on
27398,2021-10-22T21:14:14.000Z,64,LTE,1,1,1,33.83014593926980,-84.28425277496490,8.284496229989020,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27399,2021-10-22T21:14:44.000Z,64,LTE,1,1,1,33.83013517197150,-84.2841971608344,4.8216665059053600,0.6341062182069220,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27400,2021-10-22T21:15:14.000Z,64,LTE,1,1,1,33.83017652263930,-84.28422114099370,7.731946413835750,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27401,2021-10-22T21:15:44.000Z,64,LTE,1,1,1,33.83015722649770,-84.28426710083460,5.703006822306950,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27402,2021-10-22T21:16:14.000Z,64,LTE,1,1,1,33.83014745296770,-84.2842352754007,8.428792539275100,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27403,2021-10-22T21:16:44.000Z,64,LTE,1,1,1,33.8301703013589,-84.2842256850211,6.836331440458070,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27404,2021-10-22T21:17:14.000Z,64,LTE,1,1,1,33.83015815175150,-84.2842558509377,8.216417950879310,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27405,2021-10-22T21:17:44.000Z,64,LTE,1,1,1,33.83013376554940,-84.28430358807520,9.391542731571480,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27406,2021-10-22T21:18:14.000Z,63,LTE,1,1,1,33.83016938864750,-84.28428071035280,10.610369024157500,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27407,2021-10-22T21:18:44.000Z,63,LTE,1,1,1,33.83018058749500,-84.28430854167980,7.87808482923299,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27408,2021-10-22T21:19:14.000Z,63,LTE,1,1,1,33.83022175688060,-84.28431685683230,15.814645749852800,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27409,2021-10-22T21:19:44.000Z,63,LTE,1,1,1,33.83015935048520,-84.28426625165610,8.807327169905030,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27410,2021-10-22T21:20:14.000Z,63,LTE,1,1,1,33.83014731170840,-84.28418937664010,7.036164999859460,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27411,2021-10-22T21:20:44.000Z,63,LTE,1,1,1,33.83014731170840,-84.28418937664010,4.848692750020080,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27412,2021-10-22T21:21:14.000Z,63,LTE,1,1,1,33.83014731170840,-84.28418937664010,4.809662119310010,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27413,2021-10-22T21:21:44.000Z,63,LTE,1,1,1,33.83017763927470,-84.2842434333478,7.6102133565551100,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27414,2021-10-22T21:22:14.000Z,62,LTE,1,1,1,33.83021758085020,-84.28423318876360,4.871688971808130,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27415,2021-10-22T21:22:44.000Z,62,LTE,1,1,1,33.830216874051100,-84.28428194072590,9.30555414166832,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27416,2021-10-22T21:23:14.000Z,62,LTE,1,1,1,33.83018507760650,-84.2842806673269,8.120310113185490,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27417,2021-10-22T21:23:44.000Z,62,LTE,1,1,1,33.83018589885010,-84.28424274873500,9.394791858204010,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27418,2021-10-22T21:24:14.000Z,62,LTE,1,1,1,33.830179542268300,-84.28425970627990,5.3576571169024800,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27419,2021-10-22T21:24:44.000Z,62,LTE,1,1,1,33.830179542268300,-84.28425970627990,4.790917377914400,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27420,2021-10-22T21:25:14.000Z,62,LTE,1,1,1,33.830179542268300,-84.28425970627990,4.769858679721100,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27421,2021-10-22T21:25:44.000Z,62,LTE,1,1,1,33.830185179499000,-84.28423841245820,4.808489798695540,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27422,2021-10-22T21:26:14.000Z,62,LTE,1,1,1,33.830185179499000,-84.28423841245820,4.785715782953130,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27423,2021-10-22T21:26:44.000Z,62,LTE,1,1,1,33.830185179499000,-84.28423841245820,4.778418846277660,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27424,2021-10-22T21:27:14.000Z,62,LTE,1,1,1,33.83019122191050,-84.28426157118020,5.9980244706690800,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27425,2021-10-22T21:27:44.000Z,61,LTE,1,1,1,33.830180235985700,-84.28425579492030,4.847225055252650,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27426,2021-10-22T21:28:14.000Z,61,LTE,1,1,1,33.830180235985700,-84.28425579492030,4.795957100574170,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27427,2021-10-22T21:28:44.000Z,61,LTE,1,1,1,33.830180235985700,-84.28425579492030,4.775719991918900,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27428,2021-10-22T21:29:14.000Z,61,LTE,1,1,1,33.830180235985700,-84.28425579492030,4.767255585250320,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27429,2021-10-22T21:29:44.000Z,61,LTE,1,1,1,33.830180235985700,-84.28425579492030,4.766169797965790,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27430,2021-10-22T21:30:14.000Z,61,LTE,1,1,1,33.830180235985700,-84.28425579492030,4.764128549137220,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27431,2021-10-22T21:30:44.000Z,61,LTE,1,1,1,33.830202326953700,-84.28427609380990,6.308213551675780,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27432,2021-10-22T21:31:14.000Z,61,LTE,1,1,1,33.830165777464900,-84.28427546109610,8.014238783156250,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27433,2021-10-22T21:31:44.000Z,61,LTE,1,1,1,33.830174554129800,-84.28424257392910,5.603244400694950,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27434,2021-10-22T21:32:14.000Z,61,LTE,1,1,1,33.830176893815100,-84.28424427413690,4.986659556412340,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27435,2021-10-22T21:32:44.000Z,61,LTE,1,1,1,33.8302270554306,-84.2842736353002,5.942154234969440,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27436,2021-10-22T21:33:14.000Z,60,LTE,1,1,1,33.830197654989500,-84.28426071179440,11.374817616591500,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27437,2021-10-22T21:33:44.000Z,60,LTE,1,1,1,33.830139355071600,-84.28429059115440,15.49363467419570,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27438,2021-10-22T21:34:14.000Z,60,LTE,1,1,1,33.830181076585600,-84.28418605209870,8.32609946627157,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27439,2021-10-22T21:34:44.000Z,60,LTE,1,1,1,33.83014371584330,-84.28431183629120,9.99788876733736,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27440,2021-10-22T21:35:14.000Z,60,LTE,1,1,1,33.83013511959240,-84.28427469550260,6.786963988049690,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27441,2021-10-22T21:35:44.000Z,60,LTE,1,1,1,33.830210327104300,-84.2842015044534,8.691272748160040,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27442,2021-10-22T21:36:14.000Z,60,LTE,1,1,1,33.830112802054400,-84.28424431998400,5.486519830476770,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27443,2021-10-22T21:36:44.000Z,60,LTE,1,1,1,33.83015360893500,-84.2842702839823,11.295872209313900,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27444,2021-10-22T21:37:14.000Z,60,LTE,1,1,1,33.83016841352510,-84.2842441157424,8.074218208395280,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27445,2021-10-22T21:37:44.000Z,60,LTE,1,1,1,33.83017862860530,-84.28426768686870,4.885164906219010,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27446,2021-10-22T21:38:14.000Z,59,LTE,1,1,1,33.83017862860530,-84.28426768686870,4.796798099999800,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27447,2021-10-22T21:38:44.000Z,59,LTE,1,1,1,33.83017862860530,-84.28426768686870,4.772775056640820,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27448,2021-10-22T21:39:14.000Z,59,LTE,1,1,1,33.83017862860530,-84.28426768686870,4.7659262993666300,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27449,2021-10-22T21:39:44.000Z,59,LTE,1,1,1,33.83017862860530,-84.28426768686870,4.762545966968470,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27450,2021-10-22T21:40:14.000Z,59,LTE,1,1,1,33.83017862860530,-84.28426768686870,4.761275443432240,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27451,2021-10-22T21:40:44.000Z,59,LTE,1,1,1,33.830141359943600,-84.28421774218830,6.1963168565264800,0.8791028778647130,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27452,2021-10-22T21:41:14.000Z,59,LTE,1,1,1,33.83017041293890,-84.28422988330730,6.070168192014010,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27453,2021-10-22T21:41:44.000Z,59,LTE,1,1,1,33.83016568348610,-84.28426899175660,4.975927152402750,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27454,2021-10-22T21:42:14.000Z,58,LTE,1,1,1,33.83016568348610,-84.28426899175660,4.786322017395780,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27455,2021-10-22T21:42:44.000Z,58,LTE,1,1,1,33.830205717259800,-84.28421341007450,6.270576051948740,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27456,2021-10-22T21:43:14.000Z,58,LTE,1,1,1,33.830155476022300,-84.28413088839700,4.874335125375270,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27457,2021-10-22T21:43:44.000Z,57,LTE,1,1,1,33.8301490366911,-84.28408838841510,4.8118762162840500,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27458,2021-10-22T21:44:14.000Z,57,LTE,1,1,1,33.83017247305260,-84.28414522835920,4.765259701696520,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27459,2021-10-22T21:44:44.000Z,57,LTE,1,1,1,33.83016609327590,-84.28412039625410,4.765070196304770,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27460,2021-10-22T21:45:14.000Z,57,LTE,1,1,1,33.83017668138410,-84.28419127369030,5.030832471792640,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27461,2021-10-22T21:45:44.000Z,57,LTE,1,1,1,33.83022063111650,-84.28421522679840,5.7422770978400400,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27462,2021-10-22T21:46:14.000Z,56,LTE,1,1,1,33.830193202458700,-84.28423536937620,5.2446406355670000,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27463,2021-10-22T21:46:44.000Z,56,LTE,1,1,1,33.830193202458700,-84.28423536937620,4.787176487418860,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27464,2021-10-22T21:47:14.000Z,56,LTE,1,1,1,33.830184967847900,-84.28427263910040,5.0986380099208700,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27465,2021-10-22T21:47:44.000Z,56,LTE,1,1,1,33.83013591110450,-84.2842031550798,4.766749878449470,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27466,2021-10-22T21:48:14.000Z,56,LTE,1,1,1,33.83024412581230,-84.28422934053480,4.880752789169430,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27467,2021-10-22T21:48:44.000Z,56,LTE,1,1,1,33.83019707939300,-84.28427529539630,7.9953841735996100,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27468,2021-10-22T21:49:14.000Z,56,LTE,1,1,1,33.83019221930810,-84.28424804341440,9.751745261444860,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27469,2021-10-22T21:49:44.000Z,56,LTE,1,1,1,33.830190886883200,-84.28420258488780,5.4716696959031500,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27470,2021-10-22T21:50:14.000Z,55,LTE,1,1,1,33.83015357033680,-84.28419459611780,4.806205502145090,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27471,2021-10-22T21:50:44.000Z,55,LTE,1,1,1,33.83016362213630,-84.28415438865870,4.913093969811500,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27472,2021-10-22T21:51:14.000Z,55,LTE,1,1,1,33.83015897937900,-84.28420157773390,4.804157916737020,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27473,2021-10-22T21:51:44.000Z,55,LTE,1,1,1,33.83012702366480,-84.28414740709210,4.8059418947468000,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27474,2021-10-22T21:52:14.000Z,54,LTE,1,1,1,33.830170600949200,-84.28420718518770,4.786062672992010,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27475,2021-10-22T21:52:44.000Z,54,LTE,1,1,1,33.830170214042400,-84.28418692001520,4.795332754972290,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27476,2021-10-22T21:53:14.000Z,54,LTE,1,1,1,33.83017622937580,-84.28418342148800,4.796024042939720,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27477,2021-10-22T21:53:44.000Z,54,LTE,1,1,1,33.83015881430120,-84.28418107610660,4.819043733055200,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27478,2021-10-22T21:54:14.000Z,54,LTE,1,1,1,33.830128669225200,-84.28413388302810,4.897393224343380,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27479,2021-10-22T21:54:44.000Z,54,LTE,1,1,1,33.830085749167000,-84.2840815476381,4.87598545204349,0.5404262672097360,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27480,2021-10-22T21:55:14.000Z,53,LTE,1,1,1,33.830185912080600,-84.2842336731173,7.266871239155220,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27481,2021-10-22T21:55:44.000Z,53,LTE,1,1,1,33.830184046491900,-84.28429142296920,8.28718659108152,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27482,2021-10-22T21:56:14.000Z,53,LTE,1,1,1,33.83017012865450,-84.28427531889240,4.853879141587630,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27483,2021-10-22T21:56:44.000Z,53,LTE,1,1,1,33.83016932417140,-84.28425687494880,7.272780685895200,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27484,2021-10-22T21:57:14.000Z,53,LTE,1,1,1,33.83017100625260,-84.28429266710170,5.577924314981120,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27485,2021-10-22T21:57:44.000Z,53,LTE,1,1,1,33.83017889012620,-84.28428162970360,4.963404287842960,0.5919096896063910,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27486,2021-10-22T21:58:14.000Z,53,LTE,1,1,1,33.830189161060800,-84.28424954923300,8.687045649882490,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27487,2021-10-22T21:58:44.000Z,52,LTE,1,1,1,33.83019058814450,-84.28429500744210,6.831282428092670,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27488,2021-10-22T21:59:14.000Z,52,LTE,1,1,1,33.83013177995090,-84.28426406513200,6.557862103896970,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27489,2021-10-22T21:59:44.000Z,52,LTE,1,1,1,33.83013177995090,-84.28426406513200,4.9988921043116500,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27490,2021-10-22T22:00:14.000Z,52,LTE,1,1,1,33.83013177995090,-84.28426406513200,4.883272109928690,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27491,2021-10-22T22:00:44.000Z,52,LTE,1,1,1,33.83013177995090,-84.28426406513200,4.839562875732510,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27492,2021-10-22T22:01:14.000Z,52,LTE,1,1,1,33.83013177995090,-84.28426406513200,4.81486276017038,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27493,2021-10-22T22:01:44.000Z,52,LTE,1,1,1,33.83013177995090,-84.28426406513200,4.796467708262650,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27494,2021-10-22T22:02:14.000Z,52,LTE,1,1,1,33.83013177995090,-84.28426406513200,4.784533708496560,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27495,2021-10-22T22:02:44.000Z,52,LTE,1,1,1,33.83013177995090,-84.28426406513200,4.77862701537554,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27496,2021-10-22T22:03:14.000Z,52,LTE,1,1,1,33.83013177995090,-84.28426406513200,4.776553216913470,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27497,2021-10-22T22:03:44.000Z,52,LTE,1,1,1,33.83013177995090,-84.28426406513200,4.776061590604200,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27498,2021-10-22T22:04:14.000Z,52,LTE,1,1,1,33.83013177995090,-84.28426406513200,4.775669986130060,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27499,2021-10-22T22:04:44.000Z,52,LTE,1,1,1,33.83013177995090,-84.28426406513200,4.7751123628178300,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27500,2021-10-22T22:05:14.000Z,52,LTE,1,1,1,33.83013177995090,-84.28426406513200,4.774825417299880,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27501,2021-10-22T22:05:44.000Z,52,LTE,1,1,1,33.83013177995090,-84.28426406513200,4.775300654465200,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27502,2021-10-22T22:06:14.000Z,52,LTE,1,1,1,33.83021093005350,-84.2842732375691,4.906547673282970,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27503,2021-10-22T22:06:44.000Z,52,LTE,1,1,1,33.830186614685500,-84.28431142093710,5.347493840242710,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27504,2021-10-22T22:07:14.000Z,51,LTE,1,1,1,33.83019982961390,-84.28431571171230,5.082048392196900,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27505,2021-10-22T22:07:44.000Z,51,LTE,1,1,1,33.830197165683100,-84.28426565238250,5.953974642888250,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27506,2021-10-22T22:08:14.000Z,51,LTE,1,1,1,33.83020265185420,-84.284297759218,8.375193101244640,1.0848602304117400,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27507,2021-10-22T22:08:44.000Z,51,LTE,1,1,1,33.83006727531920,-84.28428433040350,4.924963524682560,0.934449741711732,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27508,2021-10-22T22:09:14.000Z,51,LTE,1,1,1,33.829976091683900,-84.28419854199520,4.744649618679580,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27509,2021-10-22T22:09:44.000Z,51,LTE,1,1,1,33.82878882290300,-84.28319433920570,4.868640756021960,2.8593841617894100,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27510,2021-10-22T22:10:14.000Z,51,LTE,1,1,1,33.8287439364933,-84.28097420522210,4.733339951486500,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27511,2021-10-22T22:10:44.000Z,51,LTE,1,1,1,33.82645107990720,-84.2828302466234,4.908377026890430,17.6143282104503,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27512,2021-10-22T22:11:14.000Z,51,LTE,1,1,1,33.82478484015240,-84.28818560393270,4.884979104486540,20.10150311926250,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27513,2021-10-22T22:11:44.000Z,51,LTE,1,1,1,33.824751215024900,-84.29302050792330,4.955349049083350,17.293225738547700,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27514,2021-10-22T22:12:14.000Z,51,LTE,1,1,1,33.822790008942100,-84.29824913375490,4.824127957461930,16.145808357067800,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27515,2021-10-22T22:12:44.000Z,51,LTE,1,1,1,33.82054250050980,-84.30213614762930,4.870680245141030,8.790886924343620,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27516,2021-10-22T22:13:14.000Z,51,LTE,1,1,1,33.819826136187600,-84.30403086375300,4.759558898792730,10.851974821213100,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27517,2021-10-22T22:13:44.000Z,51,LTE,1,1,1,33.81534386480050,-84.30656764249990,4.843118061940090,16.931669786534600,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27518,2021-10-22T22:14:14.000Z,50,LTE,1,1,1,33.81424168119220,-84.30716073832450,5.005838842603600,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27519,2021-10-22T22:14:44.000Z,50,LTE,1,1,1,33.813005101201600,-84.30781566399570,4.91157132088082,2.005573756860940,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27520,2021-10-22T22:15:14.000Z,50,LTE,1,1,1,33.81298367756150,-84.30782260932510,4.78811943947978,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27521,2021-10-22T22:15:44.000Z,50,LTE,1,1,1,33.812990217647500,-84.30782176410450,4.771751958456430,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27522,2021-10-22T22:16:14.000Z,49,LTE,1,1,1,33.81299008069670,-84.307830822582,4.767907978441690,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27523,2021-10-22T22:16:44.000Z,49,LTE,1,1,1,33.810138276546700,-84.30903988561370,4.806919163466690,18.92142200455430,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27524,2021-10-22T22:17:14.000Z,49,LTE,1,1,1,33.80449766742010,-84.31074520956,4.863420265113740,23.76003137559750,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27525,2021-10-22T22:17:44.000Z,49,LTE,1,1,1,33.800378945235700,-84.30883973488490,4.7476763769691000,13.694554675974300,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27526,2021-10-22T22:18:14.000Z,49,LTE,1,1,1,33.79889499716010,-84.30692926533700,4.874879894353080,7.6759370330984500,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27527,2021-10-22T22:18:44.000Z,49,LTE,1,1,1,33.79927644353350,-84.30658785898260,5.082844577034830,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27528,2021-10-22T22:19:14.000Z,49,LTE,1,1,1,33.799181130804400,-84.30667175855440,5.3176578256827000,0.7334950193584140,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27529,2021-10-22T22:19:44.000Z,49,LTE,1,1,1,33.79920880488460,-84.30666410118640,11.918851013811300,0,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27530,2021-10-22T22:20:25.000Z,49,LTE,1,1,1,33.79900957206760,-84.30701932444940,65,-1,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27531,2021-10-22T22:21:02.000Z,49,LTE,1,1,1,33.79900667858490,-84.30704904810310,65,-1,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27532,2021-10-22T22:21:36.000Z,49,LTE,1,1,1,33.7989669554671,-84.30711504212900,65,-1,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27533,2021-10-22T22:22:06.000Z,49,LTE,1,1,1,33.79896456383590,-84.30711901547240,65,-1,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27534,2021-10-22T22:22:41.000Z,49,LTE,1,1,1,33.79891287082430,-84.30720193345170,65,-1,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27535,2021-10-22T22:23:11.000Z,49,LTE,1,1,1,33.798910469422700,-84.30720578541600,65,-1,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27536,2021-10-22T22:23:41.000Z,49,LTE,1,1,1,33.79891013865810,-84.30720631597720,65,-1,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27537,2021-10-22T22:24:11.000Z,49,LTE,1,1,1,33.79891009311360,-84.30720638903060,65,-1,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27538,2021-10-22T22:24:42.000Z,49,LTE,1,1,1,33.7989791153514,-84.30712350997070,65,-1,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
27539,2021-10-22T22:25:12.000Z,49,LTE,1,1,1,33.798982992768500,-84.30711885416600,65,-1,,201,2021-10-24T21:58:28.000Z,2021-10-24T21:58:28.000Z
